Aqft,CNOT,25,6,2808,25
Aqft,CNOT,26,8,3050,26
Aqft,CNOT,26,9,3050,26
Aqft,CNOT,25,5,2748,22
Aqft,CNOT,26,7,3050,26
Aqft,CNOT,26,10,3050,26
Aqft,CNOT,25,2,2148,14
Aqft,CNOT,26,6,3050,26
Aqft,CNOT,25,4,2658,20
Aqft,CNOT,25,1,1608,10
Aqft,CNOT,25,3,2448,17
Aqft,CNOT,27,9,3302,27
Aqft,CNOT,27,8,3302,27
Aqft,CNOT,26,4,2840,20
Aqft,CNOT,26,5,2950,22
Aqft,CNOT,26,2,2270,14
Aqft,CNOT,27,10,3302,27
Aqft,CNOT,26,1,1850,11
Aqft,CNOT,27,7,3302,27
Aqft,CNOT,28,8,3564,28
Aqft,CNOT,26,3,2600,17
Aqft,CNOT,28,9,3564,28
Aqft,CNOT,27,6,3302,27
Aqft,CNOT,28,7,3564,28
Aqft,CNOT,27,4,3022,20
Aqft,CNOT,28,10,3564,28
Aqft,CNOT,27,1,1942,11
Aqft,CNOT,27,5,3202,23
Aqft,CNOT,27,2,2392,14
Aqft,CNOT,27,3,2752,17
Aqft,CNOT,28,6,3504,25
Aqft,CNOT,29,8,3836,29
Aqft,CNOT,28,1,2034,11
Aqft,CNOT,28,2,2514,14
Aqft,CNOT,29,9,3836,29
Aqft,CNOT,28,3,2904,17
Aqft,CNOT,28,4,3204,20
Aqft,CNOT,29,10,3836,29
Aqft,CNOT,28,5,3414,23
Aqft,CNOT,29,7,3836,29
Aqft,CNOT,30,9,4118,30
Aqft,CNOT,29,6,3776,26
Aqft,CNOT,30,10,4118,30
Aqft,CNOT,30,8,4118,30
Aqft,CNOT,29,1,2126,11
Aqft,CNOT,29,2,2636,14
Aqft,CNOT,29,4,3386,20
Aqft,CNOT,29,3,3056,17
Aqft,CNOT,30,7,4118,30
Aqft,CNOT,29,5,3626,23
Aqft,CNOT,30,1,2218,11
Aqft,CNOT,30,2,2758,14
Aqft,CNOT,31,10,4410,31
Aqft,CNOT,31,9,4410,31
Aqft,CNOT,30,4,3668,21
Aqft,CNOT,30,6,4018,26
Aqft,CNOT,30,5,3838,23
Aqft,CNOT,31,8,4410,31
Aqft,CNOT,30,3,3338,18
Aqft,CNOT,31,7,4380,29
Aqft,CNOT,31,1,2310,11
Aqft,CNOT,32,9,4712,32
Aqft,CNOT,32,10,4712,32
Aqft,CNOT,31,4,3860,21
Aqft,CNOT,31,2,2880,14
Aqft,CNOT,31,5,4050,23
Aqft,CNOT,31,6,4260,26
Aqft,CNOT,31,3,3500,18
Aqft,CNOT,32,8,4702,31
Aqft,CNOT,32,7,4682,30
Aqft,CNOT,32,1,2402,11
Aqft,CNOT,32,6,4502,26
Aqft,CNOT,32,2,3002,14
Aqft,CNOT,32,4,4052,21
Aqft,CNOT,32,3,3512,17
Aqft,CNOT,32,5,4352,24
CatAqft,CNOT,4,1,144,4
CatAqft,CNOT,4,2,144,4
CatAqft,CNOT,4,4,144,4
CatAqft,CNOT,4,3,144,4
CatAqft,CNOT,4,7,144,4
CatAqft,CNOT,4,5,144,4
CatAqft,CNOT,4,8,144,4
CatAqft,CNOT,4,6,144,4
CatAqft,CNOT,5,1,244,5
CatAqft,CNOT,4,9,144,4
CatAqft,CNOT,4,10,144,4
CatAqft,CNOT,5,2,244,5
CatAqft,CNOT,5,4,244,5
CatAqft,CNOT,5,3,244,5
CatAqft,CNOT,5,6,244,5
CatAqft,CNOT,5,7,244,5
CatAqft,CNOT,5,5,244,5
CatAqft,CNOT,5,9,244,5
CatAqft,CNOT,5,10,244,5
CatAqft,CNOT,6,2,370,6
CatAqft,CNOT,6,3,370,6
CatAqft,CNOT,6,1,370,6
CatAqft,CNOT,5,8,244,5
CatAqft,CNOT,6,4,370,6
CatAqft,CNOT,6,6,370,6
CatAqft,CNOT,6,5,370,6
CatAqft,CNOT,6,7,370,6
CatAqft,CNOT,7,3,522,7
CatAqft,CNOT,6,8,370,6
CatAqft,CNOT,7,2,522,7
CatAqft,CNOT,7,4,522,7
CatAqft,CNOT,6,9,370,6
CatAqft,CNOT,6,10,370,6
CatAqft,CNOT,7,1,496,6
CatAqft,CNOT,7,5,522,7
CatAqft,CNOT,7,6,522,7
CatAqft,CNOT,7,9,522,7
CatAqft,CNOT,7,8,522,7
CatAqft,CNOT,7,7,522,7
CatAqft,CNOT,7,10,522,7
CatAqft,CNOT,8,2,700,8
CatAqft,CNOT,8,1,674,7
CatAqft,CNOT,8,3,700,8
CatAqft,CNOT,8,4,700,8
CatAqft,CNOT,8,5,700,8
CatAqft,CNOT,8,6,700,8
CatAqft,CNOT,9,2,904,9
CatAqft,CNOT,8,7,700,8
CatAqft,CNOT,8,8,700,8
CatAqft,CNOT,8,10,700,8
CatAqft,CNOT,8,9,700,8
CatAqft,CNOT,9,1,826,7
CatAqft,CNOT,9,3,904,9
CatAqft,CNOT,9,4,904,9
CatAqft,CNOT,9,5,904,9
CatAqft,CNOT,9,6,904,9
CatAqft,CNOT,9,7,904,9
CatAqft,CNOT,9,8,904,9
CatAqft,CNOT,9,9,904,9
CatAqft,CNOT,9,10,904,9
CatAqft,CNOT,10,1,1056,8
CatAqft,CNOT,10,3,1134,10
CatAqft,CNOT,10,2,1108,9
CatAqft,CNOT,10,4,1134,10
CatAqft,CNOT,10,5,1134,10
CatAqft,CNOT,10,6,1134,10
CatAqft,CNOT,10,7,1134,10
CatAqft,CNOT,10,8,1134,10
CatAqft,CNOT,10,9,1134,10
CatAqft,CNOT,10,10,1134,10
CatAqft,CNOT,11,3,1390,11
CatAqft,CNOT,11,4,1390,11
CatAqft,CNOT,11,1,1234,8
CatAqft,CNOT,11,2,1364,10
CatAqft,CNOT,11,5,1390,11
CatAqft,CNOT,11,7,1390,11
CatAqft,CNOT,11,6,1390,11
CatAqft,CNOT,11,8,1390,11
CatAqft,CNOT,11,9,1390,11
CatAqft,CNOT,12,3,1672,12
CatAqft,CNOT,12,4,1672,12
CatAqft,CNOT,11,10,1390,11
CatAqft,CNOT,12,5,1672,12
CatAqft,CNOT,12,6,1672,12
CatAqft,CNOT,12,10,1672,12
CatAqft,CNOT,12,7,1672,12
CatAqft,CNOT,12,2,1594,10
CatAqft,CNOT,12,9,1672,12
CatAqft,CNOT,12,8,1672,12
CatAqft,CNOT,12,1,1412,8
CatAqft,CNOT,13,4,1980,13
CatAqft,CNOT,13,3,1954,12
CatAqft,CNOT,13,5,1980,13
CatAqft,CNOT,13,2,1902,11
CatAqft,CNOT,13,6,1980,13
CatAqft,CNOT,13,7,1980,13
CatAqft,CNOT,13,8,1980,13
CatAqft,CNOT,13,9,1980,13
CatAqft,CNOT,14,4,2314,14
CatAqft,CNOT,13,1,1720,9
CatAqft,CNOT,14,8,2314,14
CatAqft,CNOT,14,6,2314,14
CatAqft,CNOT,13,10,1980,13
CatAqft,CNOT,14,5,2314,14
CatAqft,CNOT,14,3,2288,13
CatAqft,CNOT,14,9,2314,14
CatAqft,CNOT,14,7,2314,14
CatAqft,CNOT,14,2,2158,11
CatAqft,CNOT,14,10,2314,14
CatAqft,CNOT,14,1,1924,9
CatAqft,CNOT,15,5,2674,15
CatAqft,CNOT,15,4,2674,15
CatAqft,CNOT,15,6,2674,15
CatAqft,CNOT,15,8,2674,15
CatAqft,CNOT,15,7,2674,15
CatAqft,CNOT,15,3,2648,14
CatAqft,CNOT,15,9,2674,15
CatAqft,CNOT,15,1,2128,9
CatAqft,CNOT,15,10,2674,15
CatAqft,CNOT,15,2,2414,11
CatAqft,CNOT,16,5,3060,16
CatAqft,CNOT,16,6,3060,16
CatAqft,CNOT,16,7,3060,16
CatAqft,CNOT,16,8,3060,16
CatAqft,CNOT,16,3,2982,14
CatAqft,CNOT,16,4,3060,16
CatAqft,CNOT,16,2,2800,12
CatAqft,CNOT,16,10,3060,16
CatAqft,CNOT,16,9,3060,16
CatAqft,CNOT,17,5,3472,17
CatAqft,CNOT,17,6,3472,17
CatAqft,CNOT,17,7,3472,17
CatAqft,CNOT,16,1,2332,9
CatAqft,CNOT,17,4,3446,16
CatAqft,CNOT,18,5,3910,18
CatAqft,CNOT,17,9,3472,17
CatAqft,CNOT,17,8,3472,17
CatAqft,CNOT,17,3,3316,14
CatAqft,CNOT,18,6,3910,18
CatAqft,CNOT,17,10,3472,17
CatAqft,CNOT,18,4,3884,17
CatAqft,CNOT,17,2,3082,12
CatAqft,CNOT,18,7,3910,18
CatAqft,CNOT,18,9,3910,18
CatAqft,CNOT,17,1,2536,9
CatAqft,CNOT,18,3,3754,15
CatAqft,CNOT,18,10,3910,18
CatAqft,CNOT,18,8,3910,18
CatAqft,CNOT,19,5,4374,19
CatAqft,CNOT,19,6,4374,19
CatAqft,CNOT,19,7,4374,19
CatAqft,CNOT,18,2,3364,12
CatAqft,CNOT,19,4,4296,17
CatAqft,CNOT,19,10,4374,19
CatAqft,CNOT,19,9,4374,19
CatAqft,CNOT,19,8,4374,19
CatAqft,CNOT,18,1,2740,9
CatAqft,CNOT,20,7,4864,20
CatAqft,CNOT,20,6,4864,20
CatAqft,CNOT,20,4,4786,18
CatAqft,CNOT,20,5,4838,19
CatAqft,CNOT,19,3,4114,15
CatAqft,CNOT,20,9,4864,20
CatAqft,CNOT,20,8,4864,20
CatAqft,CNOT,20,10,4864,20
CatAqft,CNOT,19,1,3204,10
CatAqft,CNOT,19,2,3646,12
CatAqft,CNOT,20,3,4474,15
CatAqft,CNOT,20,2,4136,13
CatAqft,CNOT,21,7,5380,21
CatAqft,CNOT,21,8,5380,21
CatAqft,CNOT,21,5,5354,20
CatAqft,CNOT,21,6,5380,21
CatAqft,CNOT,21,9,5380,21
CatAqft,CNOT,21,10,5380,21
CatAqft,CNOT,22,7,5922,22
CatAqft,CNOT,22,6,5922,22
CatAqft,CNOT,21,4,5224,18
CatAqft,CNOT,20,1,3434,10
CatAqft,CNOT,22,8,5922,22
CatAqft,CNOT,22,9,5922,22
CatAqft,CNOT,22,10,5922,22
CatAqft,CNOT,21,1,3664,10
CatAqft,CNOT,21,3,4990,16
CatAqft,CNOT,22,5,5844,20
CatAqft,CNOT,22,4,5662,18
CatAqft,CNOT,21,2,4444,13
CatAqft,CNOT,23,7,6490,23
CatAqft,CNOT,23,9,6490,23
CatAqft,CNOT,23,8,6490,23
CatAqft,CNOT,23,6,6490,23
CatAqft,CNOT,22,3,5376,16
CatAqft,CNOT,23,10,6490,23
CatAqft,CNOT,22,2,4752,13
CatAqft,CNOT,23,5,6412,21
CatAqft,CNOT,22,1,3894,10
CatAqft,CNOT,24,7,7084,24
CatAqft,CNOT,23,4,6230,19
CatAqft,CNOT,24,9,7084,24
CatAqft,CNOT,24,8,7084,24
CatAqft,CNOT,24,10,7084,24
CatAqft,CNOT,24,6,7058,23
CatAqft,CNOT,23,1,4124,10
CatAqft,CNOT,23,3,5762,16
CatAqft,CNOT,23,2,5060,13
CatAqft,CNOT,24,5,6928,21
CatAqft,CNOT,25,8,7704,25
CatAqft,CNOT,24,4,6694,19
CatAqft,CNOT,25,7,7704,25
CatAqft,CNOT,25,9,7704,25
CatAqft,CNOT,25,10,7704,25
CatAqft,CNOT,24,3,6148,16
CatAqft,CNOT,25,6,7678,24
CatAqft,CNOT,24,2,5368,13
CatAqft,CNOT,24,1,4354,10
CatAqft,CNOT,26,8,8350,26
CatAqft,CNOT,26,9,8350,26
CatAqft,CNOT,25,4,7158,19
CatAqft,CNOT,25,5,7548,22
CatAqft,CNOT,26,7,8350,26
CatAqft,CNOT,26,10,8350,26
CatAqft,CNOT,25,1,4584,10
CatAqft,CNOT,26,6,8272,24
CatAqft,CNOT,25,3,6534,16
CatAqft,CNOT,27,8,9022,27
CatAqft,CNOT,25,2,5676,13
CatAqft,CNOT,27,9,9022,27
CatAqft,CNOT,26,5,8090,22
CatAqft,CNOT,27,7,8996,26
CatAqft,CNOT,27,10,9022,27
CatAqft,CNOT,26,4,7622,19
CatAqft,CNOT,26,3,6920,16
CatAqft,CNOT,26,2,5984,13
CatAqft,CNOT,27,6,8866,24
CatAqft,CNOT,27,5,8632,22
CatAqft,CNOT,26,1,4814,10
CatAqft,CNOT,28,9,9720,28
CatAqft,CNOT,28,8,9720,28
CatAqft,CNOT,28,7,9694,27
CatAqft,CNOT,27,4,8086,19
CatAqft,CNOT,28,10,9720,28
CatAqft,CNOT,27,3,7306,16
CatAqft,CNOT,28,6,9564,25
CatAqft,CNOT,27,1,5044,10
CatAqft,CNOT,27,2,6292,13
CatAqft,CNOT,28,5,9174,22
CatAqft,CNOT,29,9,10444,29
CatAqft,CNOT,29,10,10444,29
CatAqft,CNOT,29,8,10444,29
CatAqft,CNOT,29,7,10366,27
CatAqft,CNOT,28,3,8004,17
CatAqft,CNOT,28,4,8550,19
CatAqft,CNOT,28,2,6990,14
CatAqft,CNOT,28,1,5742,11
CatAqft,CNOT,29,6,10184,25
CatAqft,CNOT,30,9,11194,30
CatAqft,CNOT,30,10,11194,30
CatAqft,CNOT,29,5,9716,22
CatAqft,CNOT,29,4,9274,20
CatAqft,CNOT,30,8,11168,29
CatAqft,CNOT,29,3,8416,17
CatAqft,CNOT,29,1,5998,11
CatAqft,CNOT,29,2,7324,14
CatAqft,CNOT,30,7,11116,28
CatAqft,CNOT,31,9,11970,31
CatAqft,CNOT,30,6,10804,25
CatAqft,CNOT,30,5,10466,23
CatAqft,CNOT,31,10,11970,31
CatAqft,CNOT,30,1,6254,11
CatAqft,CNOT,31,8,11944,30
CatAqft,CNOT,30,2,7658,14
CatAqft,CNOT,30,4,9764,20
CatAqft,CNOT,30,3,8828,17
CatAqft,CNOT,31,7,11814,28
CatAqft,CNOT,32,9,12772,32
CatAqft,CNOT,32,10,12772,32
CatAqft,CNOT,32,8,12694,30
CatAqft,CNOT,31,5,11034,23
CatAqft,CNOT,31,6,11580,26
CatAqft,CNOT,31,3,9240,17
CatAqft,CNOT,31,1,6510,11
CatAqft,CNOT,31,4,10254,20
CatAqft,CNOT,32,7,12512,28
CatAqft,CNOT,31,2,7992,14
CatAqft,CNOT,32,6,12226,26
CatAqft,CNOT,32,4,10744,20
CatAqft,CNOT,32,5,11602,23
CatAqft,CNOT,32,2,8326,14
CatAqft,CNOT,32,1,6766,11
CatAqft,CNOT,32,3,9652,17
Aqft,T,4,12,157,4
Aqft,T,4,15,185,4
Aqft,T,4,14,175,4
Aqft,T,4,11,143,4
Aqft,T,4,17,207,4
Aqft,T,4,16,197,4
Aqft,T,4,18,213,4
Aqft,T,4,13,167,4
Aqft,T,4,19,227,4
Aqft,T,4,20,237,4
Aqft,T,5,11,409,5
Aqft,T,5,12,443,5
Aqft,T,5,13,469,5
Aqft,T,5,14,497,5
Aqft,T,5,16,557,5
Aqft,T,5,15,531,5
Aqft,T,5,17,585,5
Aqft,T,5,18,623,5
Aqft,T,6,13,921,6
Aqft,T,6,11,807,6
Aqft,T,5,19,647,5
Aqft,T,5,20,685,5
Aqft,T,6,12,863,6
Aqft,T,6,17,1167,6
Aqft,T,6,15,1063,6
Aqft,T,6,16,1105,6
Aqft,T,6,14,993,6
Aqft,T,6,18,1223,6
Aqft,T,6,19,1289,6
Aqft,T,7,11,1351,7
Aqft,T,7,14,1637,7
Aqft,T,7,12,1433,7
Aqft,T,6,20,1357,6
Aqft,T,7,13,1549,7
Aqft,T,7,17,1939,7
Aqft,T,7,16,1847,7
Aqft,T,7,15,1763,7
Aqft,T,7,20,2251,7
Aqft,T,8,12,2147,8
Aqft,T,7,19,2149,7
Aqft,T,8,13,2315,8
Aqft,T,7,18,2065,7
Aqft,T,8,11,2043,8
Aqft,T,8,14,2457,8
Aqft,T,8,16,2781,8
Aqft,T,8,15,2649,8
Aqft,T,8,17,2935,8
Aqft,T,8,19,3241,8
Aqft,T,8,18,3105,8
Aqft,T,9,12,3053,9
Aqft,T,9,13,3263,9
Aqft,T,9,11,2853,9
Aqft,T,9,15,3713,9
Aqft,T,8,20,3399,8
Aqft,T,9,14,3491,9
Aqft,T,9,17,4081,9
Aqft,T,9,16,3897,9
Aqft,T,9,19,4559,9
Aqft,T,9,18,4353,9
Aqft,T,10,11,3835,10
Aqft,T,10,15,4945,10
Aqft,T,9,20,4747,9
Aqft,T,10,12,4133,10
Aqft,T,10,14,4655,10
Aqft,T,10,13,4395,10
Aqft,T,10,17,5495,10
Aqft,T,10,16,5211,10
Aqft,T,11,11,4949,11
Aqft,T,10,18,5801,10
Aqft,T,11,12,5313,11
Aqft,T,11,13,5653,11
Aqft,T,10,19,6079,10
Aqft,T,10,20,6355,10
Aqft,T,11,14,6005,11
Aqft,T,11,15,6347,11
Aqft,T,11,16,6719,11
Aqft,T,11,17,7115,11
Aqft,T,11,18,7461,11
Aqft,T,12,11,6211,12
Aqft,T,11,19,7837,11
Aqft,T,12,13,7083,12
Aqft,T,11,20,8215,11
Aqft,T,12,12,6667,12
Aqft,T,12,15,7959,12
Aqft,T,12,14,7615,12
Aqft,T,12,17,8869,12
Aqft,T,12,16,8453,12
Aqft,T,12,18,9375,12
Aqft,T,13,11,7599,13
Aqft,T,13,12,8185,13
Aqft,T,12,19,9845,12
Aqft,T,12,20,10295,12
Aqft,T,13,13,8703,13
Aqft,T,13,17,10875,13
Aqft,T,13,16,10365,13
Aqft,T,13,15,9789,13
Aqft,T,13,14,9345,13
Aqft,T,13,18,11457,13
Aqft,T,14,11,9077,14
Aqft,T,14,12,9819,14
Aqft,T,13,20,12511,13
Aqft,T,13,19,12047,13
Aqft,T,14,13,10517,14
Aqft,T,14,16,12467,14
Aqft,T,14,15,11809,14
Aqft,T,14,14,11281,14
Aqft,T,14,18,13763,14
Aqft,T,15,11,10805,15
Aqft,T,14,17,13111,14
Aqft,T,14,19,14507,14
Aqft,T,15,13,12441,15
Aqft,T,15,12,11689,15
Aqft,T,15,14,13301,15
Aqft,T,14,20,15103,14
Aqft,T,15,15,13957,15
Aqft,T,16,11,12623,16
Aqft,T,15,16,14717,15
Aqft,T,15,18,16387,15
Aqft,T,15,20,17855,15
Aqft,T,15,17,15601,15
Aqft,T,16,13,14521,16
Aqft,T,16,12,13699,16
Aqft,T,16,15,16313,16
Aqft,T,15,19,17167,15
Aqft,T,16,14,15559,16
Aqft,T,16,16,17201,16
Aqft,T,17,11,14707,17
Aqft,T,16,18,19115,16
Aqft,T,17,13,16831,17
Aqft,T,17,12,15811,17
Aqft,T,16,17,18241,16
Aqft,T,16,19,20007,16
Aqft,T,16,20,20929,16
Aqft,T,17,14,18005,17
Aqft,T,18,11,16691,18
Aqft,T,17,15,18921,17
Aqft,T,17,16,19987,17
Aqft,T,18,12,18091,18
Aqft,T,18,13,19293,18
Aqft,T,17,18,22095,17
Aqft,T,17,17,21029,17
Aqft,T,18,14,20609,18
Aqft,T,17,19,23201,17
Aqft,T,17,20,24303,17
Aqft,T,18,18,25315,18
Aqft,T,19,11,19111,19
Aqft,T,18,16,22823,18
Aqft,T,18,15,21769,18
Aqft,T,19,12,20587,19
Aqft,T,18,17,24195,18
Aqft,T,19,13,21909,19
Aqft,T,18,19,26553,18
Aqft,T,19,14,23455,19
Aqft,T,19,15,24733,19
Aqft,T,18,20,27805,18
Aqft,T,19,16,25945,19
Aqft,T,20,11,21421,20
Aqft,T,19,17,27545,19
Aqft,T,19,18,28727,19
Aqft,T,19,19,30151,19
Aqft,T,20,12,23149,20
Aqft,T,20,13,24789,20
Aqft,T,20,14,26345,20
Aqft,T,19,20,31421,19
Aqft,T,20,15,27853,20
Aqft,T,20,16,29265,20
Aqft,T,21,11,24119,21
Aqft,T,20,17,31065,20
Aqft,T,21,12,26055,21
Aqft,T,20,19,33983,20
Aqft,T,20,18,32501,20
Aqft,T,21,13,27749,21
Aqft,T,21,14,29495,21
Aqft,T,20,20,35615,20
Aqft,T,21,16,32829,21
Aqft,T,22,11,26869,22
Aqft,T,21,15,31163,21
Aqft,T,22,13,30901,22
Aqft,T,21,17,34671,21
Aqft,T,21,18,36385,21
Aqft,T,22,12,28961,22
Aqft,T,21,19,37975,21
Aqft,T,22,14,32951,22
Aqft,T,21,20,39931,21
Aqft,T,22,16,36633,22
Aqft,T,22,15,34657,22
Aqft,T,22,19,42307,22
Aqft,T,23,11,30009,23
Aqft,T,22,17,38643,22
Aqft,T,23,13,34221,23
Aqft,T,22,18,40471,22
Aqft,T,23,15,38463,23
Aqft,T,23,12,32089,23
Aqft,T,23,14,36435,23
Aqft,T,22,20,44407,22
Aqft,T,23,17,42841,23
Aqft,T,23,16,40529,23
Aqft,T,24,11,33147,24
Aqft,T,24,12,35475,24
Aqft,T,23,18,44761,23
Aqft,T,23,19,46785,23
Aqft,T,24,13,37655,24
Aqft,T,24,14,40077,24
Aqft,T,24,15,42367,24
Aqft,T,23,20,49087,23
Aqft,T,25,11,36413,25
Aqft,T,24,16,44633,24
Aqft,T,24,18,49225,24
Aqft,T,25,12,38853,25
Aqft,T,25,13,41287,25
Aqft,T,24,19,51579,24
Aqft,T,24,17,47267,24
Aqft,T,25,16,48967,25
Aqft,T,25,14,44071,25
Aqft,T,24,20,53965,24
Aqft,T,25,15,46551,25
Aqft,T,25,17,51723,25
Aqft,T,26,11,39847,26
Aqft,T,25,18,54047,25
Aqft,T,26,12,42553,26
Aqft,T,25,19,56439,25
Aqft,T,26,13,45193,26
Aqft,T,26,14,48057,26
Aqft,T,25,20,59177,25
Aqft,T,26,16,53581,26
Aqft,T,26,17,56515,26
Aqft,T,26,15,50837,26
Aqft,T,27,12,46337,27
Aqft,T,27,13,49133,27
Aqft,T,27,11,43467,27
Aqft,T,26,18,58995,26
Aqft,T,27,14,52233,27
Aqft,T,26,19,61793,26
Aqft,T,26,20,64551,26
Aqft,T,27,15,55407,27
Aqft,T,27,16,58255,27
Aqft,T,28,11,46905,28
Aqft,T,27,17,61471,27
Aqft,T,28,12,50231,28
Aqft,T,28,13,53369,28
Aqft,T,28,14,56801,28
Aqft,T,28,15,60029,28
Aqft,T,27,18,64243,27
Aqft,T,27,19,67047,27
Aqft,T,28,16,63101,28
Aqft,T,28,17,66659,28
Aqft,T,29,11,50935,29
Aqft,T,27,20,70315,27
Aqft,T,29,12,54413,29
Aqft,T,28,18,69789,28
Aqft,T,28,19,72991,28
Aqft,T,29,13,57805,29
Aqft,T,29,14,61357,29
Aqft,T,28,20,76219,28
Aqft,T,29,16,68325,29
Aqft,T,29,15,65199,29
Aqft,T,29,17,72101,29
Aqft,T,30,14,66047,30
Aqft,T,30,13,62379,30
Aqft,T,30,11,55005,30
Aqft,T,29,20,82547,29
Aqft,T,30,12,58723,30
Aqft,T,29,18,75285,29
Aqft,T,29,19,79071,29
Aqft,T,31,11,59061,31
Aqft,T,31,12,63239,31
Aqft,T,30,15,70281,30
Aqft,T,30,19,85291,30
Aqft,T,30,17,77685,30
Aqft,T,30,16,73703,30
Aqft,T,30,18,81339,30
Aqft,T,31,15,75547,31
Aqft,T,31,13,67003,31
Aqft,T,31,14,71347,31
Aqft,T,30,20,89097,30
Aqft,T,31,16,79281,31
Aqft,T,32,11,63539,32
Aqft,T,31,17,83551,31
Aqft,T,32,13,71907,32
Aqft,T,32,12,67891,32
Aqft,T,31,19,91519,31
Aqft,T,31,18,87827,31
Aqft,T,32,14,76255,32
Aqft,T,31,20,95699,31
Aqft,T,32,15,80989,32
Aqft,T,32,16,85069,32
Aqft,T,32,17,89745,32
Aqft,T,32,18,94145,32
Aqft,T,32,19,98509,32
Aqft,T,32,20,102767,32
Aqft,T,4,0.0,35,4
Aqft,T,4,0.4,35,4
Aqft,T,4,0.3,35,4
Aqft,T,4,0.1,35,4
Aqft,T,4,0.2,35,4
Aqft,T,4,0.5,35,4
Aqft,T,4,0.8,39,4
Aqft,T,4,0.6,35,4
Aqft,T,4,0.7,35,4
Aqft,T,4,0.9,43,4
Aqft,T,4,1.4,49,4
Aqft,T,4,1.1,43,4
Aqft,T,4,1.2,43,4
Aqft,T,4,1.3,49,4
Aqft,T,4,1.5,51,4
Aqft,T,4,1.7,51,4
Aqft,T,4,1.8,51,4
Aqft,T,4,1.6,51,4
Aqft,T,4,1.9,53,4
Aqft,T,5,0.1,55,4
Aqft,T,5,0.0,55,4
Aqft,T,5,0.3,71,4
Aqft,T,5,0.2,55,4
Aqft,T,5,0.5,71,4
Aqft,T,5,0.4,71,4
Aqft,T,5,0.9,101,5
Aqft,T,5,1.3,115,5
Aqft,T,5,0.7,89,5
Aqft,T,5,0.6,87,4
Aqft,T,5,1.4,119,5
Aqft,T,5,0.8,101,5
Aqft,T,5,1.1,105,5
Aqft,T,5,1.2,111,5
Aqft,T,5,1.5,119,5
Aqft,T,5,1.6,119,5
Aqft,T,5,1.8,119,5
Aqft,T,5,1.7,129,5
Aqft,T,5,1.9,127,5
Aqft,T,6,0.1,99,4
Aqft,T,6,0.0,87,4
Aqft,T,6,0.4,135,5
Aqft,T,6,0.2,115,5
Aqft,T,6,0.5,153,5
Aqft,T,6,0.3,135,5
Aqft,T,6,0.7,171,5
Aqft,T,6,0.8,183,6
Aqft,T,6,0.6,159,5
Aqft,T,6,1.2,211,6
Aqft,T,6,1.1,209,6
Aqft,T,6,0.9,185,5
Aqft,T,6,1.3,229,6
Aqft,T,6,1.5,215,6
Aqft,T,6,1.4,213,6
Aqft,T,6,1.7,237,6
Aqft,T,6,1.8,243,6
Aqft,T,6,1.9,255,6
Aqft,T,6,1.6,227,6
Aqft,T,7,0.2,197,6
Aqft,T,7,0.0,151,4
Aqft,T,7,0.1,181,5
Aqft,T,7,0.4,231,5
Aqft,T,7,0.3,213,5
Aqft,T,7,0.5,251,5
Aqft,T,7,1.1,333,7
Aqft,T,7,0.7,291,6
Aqft,T,7,0.8,299,6
Aqft,T,7,0.6,269,7
Aqft,T,7,1.5,371,7
Aqft,T,7,1.6,379,7
Aqft,T,7,1.2,337,7
Aqft,T,7,0.9,307,6
Aqft,T,7,1.4,365,7
Aqft,T,7,1.3,345,7
Aqft,T,7,1.8,395,7
Aqft,T,7,1.9,411,7
Aqft,T,7,1.7,379,7
Aqft,T,8,0.0,227,5
Aqft,T,8,0.1,257,5
Aqft,T,8,0.4,355,7
Aqft,T,8,0.5,379,6
Aqft,T,8,0.3,317,5
Aqft,T,8,1.1,505,7
Aqft,T,8,0.7,401,6
Aqft,T,8,0.6,395,6
Aqft,T,8,0.2,291,5
Aqft,T,8,1.2,515,7
Aqft,T,8,1.4,549,8
Aqft,T,8,0.9,457,7
Aqft,T,8,1.3,535,7
Aqft,T,8,0.8,445,6
Aqft,T,8,1.5,549,8
Aqft,T,8,1.7,587,8
Aqft,T,8,1.6,569,8
Aqft,T,8,1.8,627,8
Aqft,T,8,1.9,631,8
Aqft,T,9,0.7,607,7
Aqft,T,9,0.0,321,5
Aqft,T,9,0.3,447,6
Aqft,T,9,0.6,549,6
Aqft,T,9,1.3,743,8
Aqft,T,9,0.5,495,6
Aqft,T,9,0.2,417,6
Aqft,T,9,0.8,593,7
Aqft,T,9,1.1,707,8
Aqft,T,9,1.4,765,8
Aqft,T,9,0.9,639,7
Aqft,T,9,0.1,371,5
Aqft,T,9,0.4,479,6
Aqft,T,9,1.2,719,8
Aqft,T,9,1.5,779,9
Aqft,T,9,1.6,821,9
Aqft,T,9,1.8,865,9
Aqft,T,9,1.7,859,9
Aqft,T,9,1.9,887,9
Aqft,T,10,0.1,495,6
Aqft,T,10,0.0,435,5
Aqft,T,10,1.1,889,8
Aqft,T,10,0.2,543,6
Aqft,T,10,0.6,701,7
Aqft,T,10,0.7,747,7
Aqft,T,10,0.8,787,7
Aqft,T,10,0.4,599,6
Aqft,T,10,0.3,579,6
Aqft,T,10,0.5,693,7
Aqft,T,10,1.2,961,9
Aqft,T,10,1.3,989,9
Aqft,T,10,0.9,863,8
Aqft,T,10,1.4,1033,10
Aqft,T,10,1.6,1111,9
